rxn_id	name	subsystem	gpr	expr_linear	eflux_scale	flux_baseline	flux_eflux	dflux
rxn00248_m0	(S)-malate:NAD+ oxidoreductase		gene_10386 or gene_2140 or gene_1284 or gene_4455	3931475865.696056	0.2590551553001141	0.5121782757517902	0.5121782757539438	2.1536106231678787e-12
rxn00506_m0			gene_12607 or gene_7676 or gene_3513 or gene_6404 or gene_10955 or gene_5820 or gene_9629 or gene_9702 or gene_12737 or gene_11813 or gene_3583 or gene_727	3644303815.236486	0.2401326430754371	0.0	0.0	0.0
rxn08067_c0	adentylate kinase (ITP)_c0		gene_8746 or gene_2710	602563742.2029029	0.039704489903298536	0.0	0.0	0.0
rxn00062_c0			gene_3910 or gene_4354 or gene_2396 or gene_4661 or gene_5993 or gene_980 or gene_11716 or gene_2283 or gene_5772 or gene_1868 or gene_8021 or gene_7306 or gene_11953 or gene_8988 or gene_10811 or gene_7206 or gene_5561 or gene_9705 or gene_4468 or gene_4172 or gene_11586 or gene_5186 or gene_489 or gene_1035 or gene_2984 or gene_2929 or gene_22 or gene_11923 or gene_302 or gene_8303 or gene_12758 or gene_9725 or gene_7453 or gene_11631 or gene_8601 or gene_7364 or gene_4311 or gene_4544 or gene_6513 or gene_11280 or gene_11393 or gene_1798 or gene_5658 or gene_9791 or gene_1801 or gene_11248 or gene_10107 or gene_4099 or gene_1068 or gene_5630 or gene_8678 or gene_8963 or gene_174 or gene_240 or gene_8926 or gene_6595 or gene_2238 or gene_6576 or gene_8263 or gene_5157 or gene_4257 or gene_2924 or gene_4798 or gene_7547 or gene_2594 or gene_10644 or gene_1521 or gene_11495 or gene_304 or gene_5783 or gene_12109 or gene_12188 or gene_785 or gene_11658 or gene_9829 or gene_12696 or gene_8102 or gene_2566 or gene_9149 or gene_9888 or gene_1509 or gene_12989 or gene_12901 or gene_273 or gene_10515 or gene_11749 or gene_700 or gene_11548 or gene_12854 or gene_9241 or gene_10391 or gene_5252 or gene_2294 or gene_12956 or gene_11046 or gene_5677 or gene_2297 or gene_9975 or gene_2601 or gene_73 or gene_1858 or gene_9996 or gene_7404 or gene_12309 or gene_2265 or gene_6598 or gene_3440 or gene_4217 or gene_10935 or gene_10064 or gene_7872 or gene_7303 or gene_10924 or gene_412 or gene_10617 or gene_5996 or gene_3036 or gene_4003 or gene_6632 or gene_705 or gene_12577 or gene_5332 or gene_2026 or gene_7800 or gene_431 or gene_7247 or gene_8795 or gene_8201 or gene_7653	2378911310.6537113	0.15675264457397006	0.0	0.0	0.0
rxn00154_m0			gene_7709 or gene_2933 or gene_1362 or gene_5732 or gene_1088 or gene_3311	503627290.9325849	0.0331853101793918	0.5915268762306176	0.5915268762301352	-4.823919041996305e-13
rxn00515_c0	ATP:IDP phosphotransferase_c0		gene_12313	2453246329.3976145	0.1616507720158714	0.0	0.0	0.0
rxn00260_m0	L-Aspartate:2-oxoglutarate aminotransferase		gene_10110 or gene_378 or gene_11255 or gene_8831	528296566.4038644	0.034810832809230495	0.01824387009029953	0.018243870090299572	4.163336342344337e-17
rxn00507_c0			gene_7676 or gene_3513 or gene_3583 or gene_12607 or gene_5820 or gene_11813 or gene_10727	4101791832.409384	0.2702777166776335	2.4630543190671474	2.4630543190671506	3.1086244689504383e-15
rxn00247_c0			gene_6589 or gene_10907 or gene_2480 or gene_9217	1448924532.6828218	0.09547340048743726	0.0	0.0	0.0
rxn00505_m0	Isocitrate:NAD+ oxidoreductase (decarboxylating)		gene_11629 or gene_11776 or gene_8372	357644690.01701456	0.023566137470925445	0.4444307929632065	0.4444307929627345	-4.71955807768154e-13
rxn00459_c0	2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming)_c0		gene_5039 or gene_7580	2348369457.195572	0.1547401625287952	3.3380444595857757	3.3380444595852965	-4.791722574282176e-13
rxn00198_m0	Isocitrate:NADP+ oxidoreductase (decarboxylating)		gene_11358	108486841.7129045	0.007148479753666154	0.06793318512311727	0.06793318512311738	1.1102230246251565e-16
rxn00187_c0			gene_9169 or gene_3137 or gene_4403	301471681.77249414	0.01986475206972511	0.05155437683213762	0.051554376832159056	2.143424326916943e-14
rxn00006_c0			gene_5065 or gene_1038 or gene_9660 or gene_3404 or gene_12385 or gene_6939 or gene_8541 or gene_11200	2089071329.2216258	0.1376543354485807	0.0	0.0	0.0
rxn00168_c0			gene_8168 or gene_11837 or gene_12109 or gene_7361	588777280.7804655	0.038796064155097676	2.4630543190671474	2.4630543190671506	3.1086244689504383e-15
rxn00781_c0	D-glyceraldehyde-3-phosphate:NAD+ oxidoreductase (phosphorylating)_c0		gene_11328	6591594224.392421	0.43433726259769134	3.5063879515134424	3.506387951512985	-4.574118861455645e-13
rxn08617_c0	glucose transport via diffusion (extracellular to periplasm)_c0		gene_13019 or gene_331 or gene_6660	55953944.354435764	0.0036869507125477357	2.5132802	2.5132802	0.0
rxn01333_c0	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase_c0		gene_2227 or gene_90 or gene_5138 or gene_11682 or gene_1776	1678429397.3669453	0.1105960720728448	0.0	0.0	0.0
rxn30674_m0	Fumarase_m0		gene_4086 or gene_9437	262677360.5229777	0.017308493489138172	0.4801914309301439	0.4801914309322762	2.1322943410950757e-12
rxn00545_c0			gene_4384 or gene_7620 or gene_3381 or gene_1776	1678429397.3669453	0.1105960720728448	1.0572157012076415	1.057215701206761	-8.806289031326742e-13
rxn00191_m0	L-Alanine:2-oxoglutarate aminotransferase_m0		gene_3840	305578471.04818517	0.020135359080919523	0.0	0.0	0.0
rxn00134_c0			gene_10947 or gene_4315	410585198.615328	0.027054525075251995	0.0029869709359594053	0.0029869709359594053	0.0
rxn00191_c0	L-Alanine:2-oxoglutarate aminotransferase_c0		gene_3840	305578471.04818517	0.020135359080919523	-0.04396590553721643	-0.04396590553982064	-2.6042085154998063e-12
rxn00161_m0			gene_6725 or gene_4455 or gene_2140 or gene_8151	514698198.3955051	0.03391480102458416	0.0	0.0	0.0
rxn01115_c0			gene_12740 or gene_342 or gene_4358	1326840465.512271	0.08742896423475859	1.4256585080899287	1.4256585080912432	1.3145040611561853e-12
rxn00192_m0			gene_3939 or gene_395 or gene_12310	400973823.2117083	0.026421206588024916	0.0	0.0	0.0
rxn00237_c0	ATP:GDP phosphotransferase_c0		gene_11925 or gene_12313	2453246329.3976145	0.1616507720158714	0.16975303500222327	0.16975303500223415	1.0880185641326534e-14
rxn01116_c0	D-Ribulose-5-phosphate 3-epimerase_c0		gene_1379 or gene_377	229637794.919685	0.015131430703864293	0.923218735756466	0.9232187357573352	8.691936059790351e-13
rxn00559_c0	D-mannose-6-phosphate aldose-ketose-isomerase_c0		gene_5224 or gene_8063 or gene_12263 or gene_5676 or gene_9101 or gene_10978 or gene_10142	792126912.216122	0.052195299493518955	-0.15787864649008387	-0.1578786464900841	-2.220446049250313e-16
rxn00285_m0	Succinate:CoA ligase (ADP-forming)_m0		gene_11823 or gene_11965 or gene_12874	401500793.5130761	0.026455930029786454	-0.4780801228851918	-0.4780801228847199	4.719002966169228e-13
rxn00786_c0	D-fructose-1,6-bisphosphate D-glyceraldehyde-3-phosphate-lyase (glycerone-phosphate-forming)_c0		gene_12807 or gene_6755	925866787.5211195	0.061007767215693315	1.0572157012076415	1.057215701206761	-8.806289031326742e-13
rxn00248_c0	S)-malate:NAD+ oxidoreductase		gene_10386 or gene_1284	3931475865.696056	0.2590551553001141	0.0	0.0	0.0
rxn00704_c0	alpha-D-Glucose 1-phosphate 1,6-phosphomutase_c0		gene_895	507855172.4729828	0.03346389627439873	-0.14438940915429294	-0.14438940915429313	-1.942890293094024e-16
rxn01053_c0			gene_12607 or gene_3601 or gene_5820 or gene_7676 or gene_3513 or gene_11959 or gene_900 or gene_3583 or gene_2524 or gene_8794	3644303815.236486	0.2401326430754371	0.0	0.0	0.0
rxn00547_c0			gene_3281 or gene_9152	187848093.80460194	0.012377798764578176	0.01786784	0.01786784	0.0
rxn01100_c0	ATP:3-phospho-D-glycerate 1-phosphotransferase_c0		gene_8456 or gene_9532	3507397809.1660514	0.23111155077431075	-3.5063879515134424	-3.506387951512985	4.574118861455645e-13
rxn00558_c0	D-glucose-6-phosphate aldose-ketose-isomerase_c0		gene_83 or gene_8161	639114111.5568233	0.042112888665675266	0.0	0.0	0.0
rxn09882_c0	RXN-5581.c.metaexp.NADP_c0		gene_12607 or gene_3583 or gene_3513 or gene_5820 or gene_7676 or gene_10727	4101791832.409384	0.2702777166776335	0.0	0.0	0.0
rxn00250_c0			gene_10796 or gene_12451 or gene_10336 or gene_2859 or gene_10986 or gene_9951	763889074.7679465	0.050334635047043615	0.09972106514770557	0.0997210651477062	6.38378239159465e-16
rxn00509_c0			gene_4885 or gene_9629 or gene_9044 or gene_1298 or gene_2577 or gene_5648 or gene_9774 or gene_6685 or gene_9702 or gene_10841 or gene_427	261179727.8210169	0.017209810580876114	5.5230492157498645e-06	5.523051830547132e-06	2.6147972675971687e-12
rxn00973_c0	citrate hydroxymutase		gene_8740 or gene_1061 or gene_2525 or gene_11562 or gene_2729 or gene_937 or gene_2402 or gene_3048 or gene_3224 or gene_10853 or gene_1325 or gene_8029	729278514.271822	0.04805405532822087	0.024091255164022288	0.02409125516401165	-1.0637324354689781e-14
rxn00216_c0			gene_3062 or gene_9203 or gene_3281 or gene_4527 or gene_9152 or gene_7207	187848093.80460194	0.012377798764578176	1.7425837832950548	1.7425837832963698	1.3149481503660354e-12
rxn01977_c0	alpha-D-Glucose 6-phosphate ketol-isomerase_c0		gene_83	639114111.5568233	0.042112888665675266	0.0	0.0	0.0
rxn01106_c0	2-Phospho-D-glycerate 2,3-phosphomutase_c0		gene_12325 or gene_10855	627002901.5670457	0.041314849585199154	-3.3380444595857757	-3.3380444595852965	4.791722574282176e-13
rxn01731_m0	Itaconate:CoA ligase (ADP-forming)_m0		gene_12874 or gene_11965 or gene_11823	401500793.5130761	0.026455930029786454	0.0	0.0	0.0
rxn00741_c0	2-Hydroxybutyrate:NAD+ oxidoreductase_c0					0.0	0.0	0.0
rxn34273_c0	Sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		gene_9804 or gene_6121 or gene_4126	2350869750.773976	0.15490491336623538	0.4727545827768318	0.47275458277726645	4.346523141407488e-13
rxn09417_m0	Succinic dehydrogenase_m0		gene_10255	396591982.47825193	0.026132475721937064	0.4801914309301439	0.4801914309322762	2.1322943410950757e-12
rxn00198_c0	Isocitrate:NADP+ oxidoreductase (decarboxylating)		gene_11358	108486841.7129045	0.007148479753666154	0.021985470168285948	0.021985470168285948	0.0
rxn30206_m0	2-Hydroxybutane-1,2,4-tricarboxylate hydro-lyase_m0		gene_7602 or gene_1085	127048630.18921998	0.00837156420353812	0.024855564162550487	0.024855564162550522	3.469446951953614e-17
rxn01241_m0	Dihydrolipoamide:NAD+ oxidoreductase		gene_7657 or gene_2255 or gene_1343 or gene_8838 or gene_12238 or gene_9051 or gene_42	422373922.8365643	0.027831314730905114	0.4783864788786235	0.4783864788781516	-4.719002966169228e-13
rxn15115_c0	D-Ribose 1,5-phosphomutase_c0		gene_895	507855172.4729828	0.03346389627439873	-3.829449955272679e-05	-3.829449693770748e-05	2.6150193122020937e-12
rxn00507_m0			gene_7676 or gene_3583 or gene_12607 or gene_3513 or gene_5820 or gene_10727	4101791832.409384	0.2702777166776335	0.0	0.0	0.0
rxn01870_c0	D-Fructose 1-phosphate D-glyceraldehyde-3-phosphate-lyase_c0		gene_6755 or gene_12807	925866787.5211195	0.061007767215693315	0.0	0.0	0.0
rxn01243_m0	 succinyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating)_m0		gene_7657 or gene_1343 or gene_42 or gene_12238	422373922.8365643	0.027831314730905114	0.4783864788786235	0.4783864788781516	-4.719002966169228e-13
rxn00575_e0			gene_3917 or gene_8978 or gene_6114 or gene_1328 or gene_8420 or gene_9006 or gene_8890 or gene_9129	266926358.83263594	0.017588471022914425	0.0132802	0.0132802	0.0
rxn09523_m0	Mitochondrial matrix NADH dehydrogenase		gene_2864 or gene_10074 or gene_10177 or gene_9661	174013463.19792646	0.011466199023726784	0.0	0.0	0.0
rxn00973_m0	citrate hydroxymutase_m0		gene_11562 or gene_1061 or gene_2525 or gene_8740 or gene_2402 or gene_937 or gene_1325 or gene_8029 or gene_3048 or gene_2729 or gene_10853 or gene_3224	729278514.271822	0.04805405532822087	0.5123639780863237	0.5123639780858519	-4.718447854656915e-13
rxn01334_c0	Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase_c0		gene_6755 or gene_12807	925866787.5211195	0.061007767215693315	0.4727545827768318	0.47275458277726645	4.346523141407488e-13
rxn02380_c0	beta-D-Glucose 6-phosphate ketol-isomerase_c0		gene_83 or gene_8161	639114111.5568233	0.042112888665675266	0.7706964167049453	0.7706964167036303	-1.3149481503660354e-12
rxn00288_m0	[Succinate:(acceptor) oxidoreductase_m0		gene_10255 or gene_364 or gene_2716 or gene_8693 or gene_1870	530544374.87074023	0.034958946746938294	0.0	0.0	0.0
rxn09522_m0	sn-Glycerol-3-phosphate:(acceptor) 2-oxidoreductase; (succinate dehydrogenase (ubiquinone-6), mitochondrial)		gene_10255 or gene_9266 or gene_7897	396591982.47825193	0.026132475721937064	0.0	0.0	0.0
rxn05745_m0	aconitase, mitochondrial		gene_8562	656767670.3606932	0.04327612750364955	0.0	0.0	0.0
rxn08032_c0	acetaldehyde transport via diffusion (extracellular to periplasm)					0.0	0.0	0.0
rxn05469_c0	pyruvate reversible transport via proton symport_c0					0.0	0.0	0.0
rxn08428_c0	ethanol transport via diffusion (extracellular to periplasm)_c0					0.0	0.0	0.0
rxn13377_c0	Phenethyl acetate transport (extracellular)_c0					0.0	0.0	0.0
PIt2r_c0	Inorganic phosphate transporter_c0					-0.13700025327438445	-0.1370002532743841	3.608224830031759e-16
rxn00001_c0	diphosphate phosphohydrolase_c0		gene_4271 or gene_12967	1974021563.64477	0.13007340759682662	3.198950735981122	3.198950735981135	1.3322676295501878e-14
rxn00001_m0	CustomReaction_m0		gene_12967 or gene_4271	1974021563.64477	0.13007340759682662	5.744174876844996e-05	5.744174876844999e-05	2.710505431213761e-20
rxn00014_m0	CustomReaction_m0		gene_11615 or gene_3749 or gene_4700	362861523.3684365	0.02390988816918597	0.0	0.0	0.0
rxn00068_c0	Fe2+:NAD+ oxidoreductase_c0		gene_188 or gene_6417 or gene_12859 or gene_12975 or gene_5389 or gene_12725			0.0	0.0	0.0
rxn00077_c0	ATP:NAD+ 2'-phosphotransferase_c0		gene_10811 or gene_7857 or gene_3559 or gene_3929 or gene_12936 or gene_9151	40721679.52554735	0.00268325722297279	0.0	0.0	0.0
rxn00077_m0	ATP:NAD+ 2'-phosphotransferase_m0		gene_12936 or gene_3559 or gene_3929	27920212.486036535	0.0018397353128102748	0.0	0.0	0.0
rxn00078_c0	NADH kinase		gene_3929 or gene_10811 or gene_12936 or gene_2929 or gene_3559	27920212.486036535	0.0018397353128102748	1.9147249589485105e-05	1.914724958931857e-05	-1.6653345369377348e-16
rxn00078_m0	NADH kinase mitochondrial		gene_12936 or gene_9151 or gene_10811 or gene_3929 or gene_3559 or gene_7857	40721679.52554735	0.00268325722297279	0.0	0.0	0.0
rxn00097_c0	ATP:AMP phosphotransferase_c0		gene_2414 or gene_10931 or gene_7383 or gene_2710 or gene_3711 or gene_8746 or gene_1190	602563742.2029029	0.039704489903298536	2.549491654706173	2.5494916547061974	2.4424906541753444e-14
rxn00097_m0	CustomReaction_m0		gene_8746 or gene_2710 or gene_1190	602563742.2029029	0.039704489903298536	0.0	0.0	0.0
rxn00146_m0	CustomReaction_m0		gene_3121 or gene_12885 or gene_5176	200582718.14091608	0.013216916235428628	0.0	0.0	0.0
rxn00159_m0	CustomReaction_m0		gene_2140 or gene_4455	504137551.8780643	0.03321893259829767	0.0	0.0	0.0
rxn00175_c0	Acetate:CoA ligase (AMP-forming)_c0		gene_11906 or gene_2224 or gene_9278	402295202.67198986	0.02650827571244214	2.466519639390088	2.466519639392706	2.617905892066119e-12
rxn00175_m0	CustomReaction_m0		gene_5109 or gene_9278	402295202.67198986	0.02650827571244214	0.0	0.0	0.0
rxn00179_c0	ATP:L-glutamate 5-phosphotransferase_c0		gene_2152 or gene_2036 or gene_10235 or gene_5545	75567809.41811751	0.0049793592211290205	0.01271672003693943	0.01271672003693945	2.0816681711721685e-17
rxn00184_c0	L-Glutamate:NADP+ oxidoreductase (deaminating)_c0		gene_6359 or gene_5380	244850182.706762	0.016133814443531246	-0.4595452524205484	-0.45954525242319627	-2.6478819137309983e-12
rxn00213_c0	UTP:alpha-D-glucose-1-phosphate uridylyltransferase_c0		gene_6844 or gene_11318 or gene_743	846481755.1041199	0.05577688125738681	0.14438940915429294	0.14438940915429313	1.942890293094024e-16
rxn00289_m0	CustomReaction_m0		gene_10190 or gene_8576 or gene_7509 or gene_3638 or gene_5089 or gene_11213	1184612314.9982781	0.07805718201400544	0.0	0.0	0.0
rxn00336_c0	isocitrate glyoxylate-lyase (succinate-forming)_c0		gene_7509 or gene_8576 or gene_10190 or gene_3638 or gene_180 or gene_5089 or gene_11213	1184612314.9982781	0.07805718201400544	0.00210578499573634	0.0021057849957257027	-1.0637324354689781e-14
rxn00355_c0	UTP:alpha-D-galactose-1-phosphate uridylyltransferase_c0		gene_3469	35217336.95526822	0.0023205617955862016	0.0	0.0	0.0
rxn00371_c0	Formate:NAD+ oxidoreductase_c0		gene_5421	1350184963.0107164	0.08896719380336163	0.0	0.0	0.0
rxn00543_c0	ethanol:NAD+ oxidoreductase_c0		gene_12293 or gene_10982 or gene_4949 or gene_7652 or gene_11353 or gene_11790 or gene_3527 or gene_12544 or gene_12913 or gene_12777 or gene_8037 or gene_10551 or gene_1509 or gene_8488 or gene_2673 or gene_12477 or gene_4125 or gene_3264	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn00543_m0	CustomReaction_m0		gene_12293 or gene_1998 or gene_11062 or gene_2904 or gene_11790 or gene_10551 or gene_8783 or gene_4949 or gene_3264 or gene_2673 or gene_10611 or gene_12777 or gene_8037 or gene_3527 or gene_12913 or gene_9877 or gene_4125 or gene_4844 or gene_12477 or gene_11353	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn00549_c0	D-Fructose-1,6-bisphosphate 1-phosphohydrolase_c0		gene_6205	396386481.42652565	0.0261189347239282	0.0	0.0	0.0
rxn00604_c0	D-glucose-6-phosphate:NADP+ 1-oxidoreductase_c0		gene_12711 or gene_7732 or gene_3092 or gene_11859 or gene_4021	457278851.7684016	0.03013129115046674	0.31546268239251285	0.315462682393826	1.3131717935266352e-12
rxn00605_c0	UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase_c0		gene_7984 or gene_10094 or gene_9268 or gene_2427 or gene_467	263793045.33583263	0.017382008859023048	0.0022402282019695365	0.0022402282019695395	3.0357660829594124e-18
rxn00609_c0	myo-Inositol-1-phosphate synthase_c0		gene_8547 or gene_9231	872738078.4948882	0.057506978596392415	-0.17029563784886373	-0.17029563784886395	-2.220446049250313e-16
rxn00616_m0	CustomReaction_m0		gene_6712 or gene_5145	352903705.99061304	0.023253741720527684	0.0	0.0	0.0
rxn00634_c0	D-Glucitol:NAD+ 2-oxidoreductase_c0		gene_11062 or gene_5784 or gene_9877 or gene_8783 or gene_4844 or gene_10611 or gene_2904 or gene_11353 or gene_10551	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn00641_c0	GTP:alpha-D-mannose-1-phosphate guanylyltransferase_c0		gene_3827 or gene_12800 or gene_9209	383855621.55097646	0.025293243822598035	0.15787864649008387	0.1578786464900841	2.220446049250313e-16
rxn00701_c0	UDP-glucose:alpha-D-galactose-1-phosphate uridylyltransferase_c0		gene_3469	35217336.95526822	0.0023205617955862016	0.0	0.0	0.0
rxn00747_c0	D-glyceraldehyde-3-phosphate aldose-ketose-isomerase_c0		gene_6374 or gene_5786	769370407.1081587	0.050695814270610796	-1.5242261091076283	-1.5242261091071825	4.4586556668946287e-13
rxn00785_c0	D-Fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase_c0		gene_1838 or gene_5123 or gene_4126 or gene_9804 or gene_6121 or gene_4882 or gene_9836 or gene_10506	2350869750.773976	0.15490491336623538	-0.45046415297963416	-0.4504641529800687	-4.3454129183828627e-13
rxn00881_c0	1D-myo-Inositol 1-phosphate phosphohydrolase_c0		gene_2458 or gene_1753 or gene_5750	263663353.83117396	0.01737346314895686	0.17029563784886373	0.17029563784886395	2.220446049250313e-16
rxn00908_m0	CustomReaction_m0		gene_2255 or gene_8838 or gene_9051 or gene_3442 or gene_885	553279477.6210555	0.03645702171291656	0.0	0.0	0.0
rxn01101_c0	3-Phospho-D-glycerate:NAD+ 2-oxidoreductase_c0		gene_11370 or gene_9465 or gene_1399 or gene_6795 or gene_9121 or gene_3527	413296453.5200154	0.0272331767023726	0.1683434919276668	0.1683434919276883	2.1510571102112408e-14
rxn01274_c0	(R)-S-Lactoylglutathione hydrolase_c0		gene_12612 or gene_4517 or gene_7690 or gene_1209	595532303.4952801	0.03924117014537248	0.0	0.0	0.0
rxn01332_c0	Phosphoenolpyruvate:D-erythrose-4-phosphate C-(1-carboxyvinyl)transferase (phosphate hydrolysing, 2-carboxy-2-oxoethyl-forming)_c0		gene_5766 or gene_10716 or gene_10803 or gene_8788 or gene_8442	299172459.05290085	0.01971325031337684	0.022290429797197628	0.022290429797197663	3.469446951953614e-17
rxn01332_m0	CustomReaction_m0		gene_8442 or gene_8788 or gene_10803	299172459.05290085	0.01971325031337684	0.0	0.0	0.0
rxn01343_c0	ATP:Sedoheptulose 7-phosphate 1-phosphotransferase_c0		gene_7620 or gene_3381 or gene_1656 or gene_493 or gene_6941 or gene_11482 or gene_12317 or gene_12883 or gene_776 or gene_1973 or gene_12617 or gene_3832 or gene_7552 or gene_10960 or gene_9798 or gene_8056 or gene_8841 or gene_2576 or gene_8267 or gene_4001 or gene_3400 or gene_5312 or gene_6348 or gene_11109 or gene_10106 or gene_9816 or gene_2817 or gene_2763 or gene_2337 or gene_6010 or gene_3780 or gene_4705 or gene_8146 or gene_8778 or gene_12961 or gene_5836 or gene_117 or gene_12243 or gene_6914 or gene_3801 or gene_8193 or gene_12624 or gene_2914 or gene_3033 or gene_340 or gene_8339	346755685.0480998	0.022848632653485468	0.4727545827768318	0.47275458277726645	4.346523141407488e-13
rxn01476_c0	6-Phospho-D-glucono-1,5-lactone lactonohydrolase_c0		gene_4365 or gene_4017 or gene_12627	668178935.2866654	0.04402804538603113	1.4256585080899287	1.4256585080912432	1.3145040611561853e-12
rxn01492_c0	ATP:D-fructose-1-phosphate 6-phosphotransferase_c0					0.0	0.0	0.0
rxn01618_c0	(S)-Lactaldehyde:NADP+ oxidoreductase_c0		gene_12711 or gene_356 or gene_4021 or gene_2865 or gene_7744 or gene_11124	553443232.0699155	0.036467811918841686	0.0	0.0	0.0
rxn01834_c0	(R)-S-Lactoylglutathione methylglyoxal-lyase (isomerizing)_c0		gene_7951	143411770.64759684	0.009449774025358279	0.0	0.0	0.0
rxn01851_m0	Aminobutyraldehyde dehydrogenase		gene_5820 or gene_3513 or gene_12607 or gene_7676 or gene_3583	3644303815.236486	0.2401326430754371	0.0	0.0	0.0
rxn02004_c0	Trehalose-6-phosphate phosphohydrolase_c0		gene_10094 or gene_467 or gene_9268 or gene_7984	263793045.33583263	0.017382008859023048	0.0022402282019695365	0.0022402282019695395	3.0357660829594124e-18
rxn03956_c0	3-Methylbutanol:NADP oxidoreductase_c0		gene_8488 or gene_10551 or gene_11353	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn05232_c0	2'-Deoxyadenosine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase_c0		gene_47 or gene_9547 or gene_2076 or gene_10209	15176211649.374285	1.0	0.0002718909441706617	0.00027189094417066206	3.7947076036992655e-19
rxn05236_c0	2'-Deoxyuridine 5'-triphosphate:oxydized-thioredoxin 2'-oxidoreductase_c0		gene_47 or gene_9547 or gene_2076 or gene_10209	15176211649.374285	1.0	0.0	0.0	0.0
rxn05289_c0	NADPH:oxidized-thioredoxin oxidoreductase_c0		gene_47 or gene_10956	15176211649.374285	1.0	0.005374522232673136	0.005374522232672776	-3.5995512126518747e-16
rxn05468_c0	TRANS-RXNAVI-26568.ce_c0					3.3189556536182834	3.3189556536181883	-9.50350909079134e-14
rxn09243_c0	D-sorbitol transport via diffusion (extracellular to periplasm)_c0					0.0	0.0	0.0
rxn09397_c0	CustomReaction_c0		gene_10234 or gene_8289	241855858.895882	0.01593651067101807	0.0	0.0	0.0
rxn09399_c0	CustomReaction_c0		gene_516	378661037.0421982	0.024950959158362183	0.0	0.0	0.0
rxn09400_c0	CustomReaction_c0		gene_2303 or gene_10353 or gene_12797 or gene_10344 or gene_8997 or gene_5001 or gene_3539 or gene_2897 or gene_2079 or gene_5561 or gene_3401 or gene_4937 or gene_3298 or gene_7786 or gene_10989 or gene_12844	1374504293.3862405	0.09056965764199205	0.10864149417072778	0.10864149417072792	1.3877787807814457e-16
rxn09753_c0	CustomReaction_c0		gene_364 or gene_1870 or gene_8693 or gene_2716	530544374.87074023	0.034958946746938294	0.0	0.0	0.0
rxn12777_m0	CustomReaction_m0		gene_7657 or gene_1343 or gene_12238 or gene_42	422373922.8365643	0.027831314730905114	0.0	0.0	0.0
rxn13222_m0	CustomReaction_m0		gene_10551 or gene_11353 or gene_391	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn13223_c0	aldehyde dehydrogenase (2-methylbutanol, NADP)_c0		gene_8488	65411919.943351656	0.004310161287586457	0.0	0.0	0.0
rxn13224_m0	CustomReaction_m0		gene_11062 or gene_2904 or gene_10551 or gene_9877 or gene_4844 or gene_8783 or gene_11353 or gene_10611	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn13225_c0	aldehyde dehydrogenase (isobutyl alcohol, NADP)_c0		gene_11353 or gene_10551 or gene_8488	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn13300_c0	CustomReaction_c0		gene_8289 or gene_10234	241855858.895882	0.01593651067101807	0.028720874384224826	0.02872087438422486	3.469446951953614e-17
rxn18921_x0	CustomReaction_x0		gene_8831	422697111.3150356	0.02785261045911042	0.0	0.0	0.0
rxn19316_m0	CustomReaction_m0		gene_4823 or gene_954 or gene_8677 or gene_2727	1011657228.9714805	0.06666072221081544	0.536455233250346	0.5364552332498636	-4.82502926502093e-13
rxn20162_c0	acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming)_c0		gene_2406 or gene_4519 or gene_5781 or gene_8346 or gene_1507 or gene_7298	611045569.2336333	0.040263379514664764	0.0	0.0	0.0
rxn28352_m0	CustomReaction_m0		gene_11062 or gene_10551 or gene_11790 or gene_11353 or gene_8783 or gene_9877 or gene_3264 or gene_4844 or gene_2904 or gene_10611	2070037380.6113696	0.13640013914122748	0.0	0.0	0.0
rxn30081_m0	CustomReaction_m0		gene_3939	119925866.19125187	0.007902226785048587	0.009121935045149765	0.009121935045149786	2.0816681711721685e-17
rxn30381_c0	sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase_c0		gene_9499 or gene_7012	143099782.46194446	0.009429216313535299	-0.005744174876844968	-0.005744174876844968	0.0
rxn30674_c0	(S)-malate hydro-lyase (fumarate-forming)_c0		gene_9437 or gene_4086	262677360.5229777	0.017308493489138172	-0.03198684482164632	-0.03198684482166766	-2.1337098754514727e-14
